Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"To slow the spread of the #CoronaVirus #COVID19

#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237529823225860097
"@MotherJones Schools are petri dishes for any infection like flu .Any study that has been done abt kids is flawed because we protect our children,since March they have not been interacting with other kids. Reopening will cause outbreaks.Teachers,Staff,families  will be affected",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287208405975924736
If u ain’t sick we all finna have a ton of time to stay home and workout because of quarantine. Become a skinny legend :clapping_hands_medium-light_skin_tone: #coronapocolypse #COVID2019 #coronavirus,support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1239661851270471680
THE ONLY ONES RUSHING TO OPEN UP SCHOOLS DON’’T GIVE A DAMN ABOUT THE KIDS OR EDUCATION. IT’S POLITICS,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283836693443796993
Like realistically what’s the point in having school tomorrow amid this coronavirus outbreak...,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237875996046454786
"@eNCA @SABCNews only PUBLIC schools will be closed???
What happens then to the PRIVATE school kids, are they not prone to contracting COVID-19, or are they moving their learning online? What then of the POOR kids???",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286367233816629249
I really don’t like homeschooling the grandkids but I’ll do it in a heartbeat before I let trump sacrifice my grand babies for his re-election.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283818686718124033
"This is a wakeup call! Coronavirus can destroy the private education industry that took decades to stand on its feet. If we let it collapse now, it will take decades to build up again.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284816800916570119
"The Republicans didn’t care about gun violence in our schools, why would they care about a virus!",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283803281723215875
"So, Republicans want to move their stupid convention outdoors, but kids should go sit in schools?",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283853830589947912
@BorisEP @JoeBiden This footage was filmed during the last week. This is @realDonaldTrump America and it is terrifying. I’m not facing the #TrumpsGestapo but I am facing @CherokeeSchools opening with no face mask requirement or social distancing plan. #TrumpVirus,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286122794955268096
"Kids go to school so they can learn, not so you can work. Not so they can die. #COVID19 #SchoolReopening",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283428826228219905
"@JohnCornyn And what exactly are you doing to make schools any safer, Senator?  Teachers and students need PPEs and testing.  Most school don’t have nurses or even money for sanitizers and tissues. You want all kids going back to school without safeguards?",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283755374948913154
"People saying that schools and the economy could already be opened, with significantly less danger and financial distress, if we just handled the virus as well as most other countries are missing the point! COVFEFE! @realDonaldTrump",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283806657085136896
"I think this is just absurd. Really, why are they waiting for kids everywhere to start catching the Coronavirus before starting to close schools? Why not just close the schools NOW to prevent it even getting to that stage?:thinking_face:",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237547924147417090
"@MarilynTatman You're so right. In Europe we're looking how to organise alternated classes (half), 1way paths, alternated meals. Big issue: cleaning everything in between! Masks compulsory. Easier with elder kids. Online teaching enhances social  groups, so not the only solution.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283856578081366029
Option of homeschooling is for the rich. Not for the poor. You gave Us no choice. Then you say if they don’t go to school there wont be be space for them next year :woman_shrugging_medium-light_skin_tone:. What choice or options are there? #COVID19 #angie #LockdownSA,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283247339113713664
"Kids need to brave the pandemic and return to school ASAP so future Republicans can also have educated people to ignore.
#RepublicansAreKillingUs #RepublicansAreDestroyingAmerica #RepublicansAreTheProblem #COVID19",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284195391026626560
"@DrZweliMkhize This thing is bad, I knew of someone I was traveling with , that passed away, the guy was never off-sick, healthy and all. Covid is shit...man. And schools are still open @angie_motshekga",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286046173132881920
"@mitch61nm @yeahunoeme So...Religious and private schools can do anything they want.  PUBLIC schools must fully open, on campus and no PPE restrictions. 

What a vile evil man he is. Genocide against the non elite. With our children as the catalyst.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284709449756749825
Why is it so important for the Department of Education to open schools na bethuna because thina as parents of these kids the ones who will benefit most from thier education we say they must stay home.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283355446477283328
My daughter is a SLP working in public schools. I do not want her to be exposed to COVID everyday and risk our lives for an agenda from the trump regime.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283873117278842880
"@GovRonDeSantis There's a bunch of Charlie Manson's running around. Don't leave your life in these killers hands. And do not sacrifice your children for these murderers!

#WearAMask",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283825124680982528
"If I wear a mask while teaching VCE students, I don't know how I'm supposed to speak clearly. Moreover, I expect that many parents will keep their kids home. Remote teaching is optimal right now, more than it ever has been.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281448721486508032
"@MarkDice @Acosta The science is not ""on our side."" They keep saying countries which have reopened schools, but those countries have managed the virus, where have not! We are currently averaging 62K new cases a day. She even says we are the outlier. Yeah because Trump F*cked this up!",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283876934074736640
"When admin and school boards vote to reopen public schools they should have to vote in desks that are only 2ft apart in rooms with no open windows, without providing masks or hand washing soap. :soap: 

#BetsyDeVos #idahoCovid19",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283796498942058497
"@CDCgov We should all be terrified that @realDonaldTrump is blocking @CDCgov from testifying on reopening schools. He’s sacrificing the lives of kids, teachers &amp; school staff &amp; he doesn’t want us to know. This. Is. Happening.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284515479231565825
Trump is NOT an educator and he's NOT a doctor why would anyone listen to Trump over our educators who have been in the classroom?? We know the nature of students and we know students Will Not social distance or keep their mask on.... They're Children,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283818858718035968
"@AprilDRyan California, Bay Area (San Mateo). Rising Covid numbers. Daughter is Soph. HS, wife is a 1st grade teacher. So stressful April. IMHO, County re-opened to fast. People still don't want to wear mask. No vaccine in SIGHT! GOP is a bunch of a$$holes",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285975864908210176
@dougducey It is unsafe to open schools in 4 weeks.   We can almost guarantee you will not follow the science but follow Trump down the rabbit hole again.  This time you can take that trip alone.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284086460950261762
"@B52Malmet Well, that says it all! #StayAtHome",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283124602298757121
"All the schools out there really waiting for someone to get the virus just to confirm this ""corona virus"" is real. There are LITERALLY children under the age of 5 that go to school",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237519246126510080
"Remember when people said, ""Imagine if Covid-19 killed children instead of the elderly...how would we react then?""

Do we want to find out?",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283809607006199809
"@Mike_Pence @VP @UofSC Yet, 85 infants have been diagnosed with covid!! You think school kids are gonna keep their masks on all day? Wash their hands every single time they need to? Not scream, yell, sing, spit on another kid or school staff?! Wake the hell up!!! #pencemakesnosense",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285802171582214144
"So. What are we MISSING while Donald &amp; betsy promote reopening schools?

Tax returns? Rigged 2016? Rigged 2020? The siphoning off of USA $$$ to Russia &amp; China? 

MARY TRUMPS BOOK? 

Donalds escape hatch getting readied?",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283815562162962432
"If a teacher catches 'Rona while at work in their school, but passes while admitted in the hospital, is that considered a work-related death and will their spouses receive a death benefit accordingly?  #COVID19",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284467994190635015
"@nycjim @PressSec Science is based on FACTS 
Not Figures
Not Corporations 
Not Political Agendas 
And not for negligent, corrupt criminals who want to jumpstart economy to work their campaigns. 
Schools should be closed until there is a vaccine. 
This is Our Children 
Not Products.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284046607734894593
the hospital which is a walk down form the school had a patient die of the corona virus but my school isnt closed hm,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237633188316491779
"@marcorubio There is no absolute here.  Kids need schooling which is education, not ""need to go back to school"" which is a place.  The cost of life outweighs the cost of being at a place every time. Stop word-smithing your way around an issue that could kill thousands.  ",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282721255838240768
@drcarachrist you commented that kids are not spreaders and less susceptible but many countries have had to close schools because of spread.  You need to research more before speaking.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283907551218724864
America is so used to children being gunned down while AT SCHOOL that it seems very easy for them to ready for #COVID19 deaths that are coming for the teachers/students/their families as American schools are being FORCED to reopen for in person education!,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283634231021899776
@GOP @realDonaldTrump How can a child dream when dead? #schools,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286366190831575045
"If offices and meetings can continue online, why can't schools!! 
Address the problem which logic and looking at present times. 
@PMOIndia @CMOGuj @vijayrupanibjp @imBhupendrasinh",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287355229059665920
"@Themftruth3 My child will not be going back to school next month. 

Incidence of COVID is 10x more now than it was when schools here (Connecticut) closed on March.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284537598745223168
"Now stop calling them schools, colleges, universities because they are test centers now. You have to teach at home &amp; schools just to rate excellent, good, poor. Honestly, I am speaking after experience of children education. Therefore, make everything online.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287318322954948610
@csheets44 @GovMikeDeWine My daughter goes to Dayton public schools and last year she had to sit in science class with no teacher the entire year. They gave them a packet and left them alone for the day. How will this year look??? This is going to be a disaster. SMH,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284485911888224259
What about the kids are being forced to go back to school because their parents are virus/pandemic deniers? Our kiddos are more aware than some give them credit for. That’s not an environment that promotes learning. That’s an environment that can create PTSD.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286464004513320962
"@MinnesotaDFL Huh. Not to many, compared to all the worried parents, schools,teachers,and staff. @mngop , you don't even meet in person and hold legislative hearings on line.",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287546108747681793
@murpharoo @David_Speers How the hell are kids meant to practice social distancing in classes of 40 kids? No hand sanitizer or even hand soap in toilets. #Morrison is making a mockery of #SocialDistancing #morrisonmixedmessages,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1241668506858315776
S3nd the kids who dont wear masks 1st to school and then we'll see in 2 weeks whether they die or not,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283825402717274115
"5. We are social beings by our very nature of being human - 

trying to involuntary dehumanize ourselves is not sustainable - maybe for the younger generation by that I mean 5 year olds &amp; below!

We cannot teach old dogs new tricks - bring out the vaccines!",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283319718691123206
"In this critical time of Covid-19 pandemic outbreak where every parent was worried about their child's future, the initiative of adopting online education is appreciable &amp; a blessing in disguise.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287415030711848960
@WJReid3 It’s crazy that @NYGovCuomo &amp; @NYCMayor aren’t taking action. They must want the #coronavirus to spread. That’s the only reason to not,support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1236750380505202688
"All I’mma say to the North Carolina school district....if the #coronavirus  hits NC, students should have to right to stay out of school and #HBCUs shouldn’t expect for us to come to school if the outbreak hits colleges and universities",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237597532831617025
"@CovfefeKatie Katie,
This is great if you are gathering info and making a list. If schools don't open parents should pull there kids out of public school and seek a better alternative.
#kidsfirst",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283109837526589440
"Teachers are already underappreciated and paid nothing as it is. Now teachers are expected to fight a deadly disease like #Covid19 ? Teacher lives matter, student lives matter, black student lives matter. All lives matter. Teachers and students are not an experiment",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283826635230384129
This Coronavirus lark is getting out of hand! I think it's time to close the schools :wink:,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1236021124003237894
@INCPunjab @capt_amarinder Its a request to please close the Schools n colleges for at least a fortnight owing to the threat of coronavirus. Else We would be putting children’s lives under threat. #COVID19india,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1238335344023449600
"#schoolsmustshutdown
You just closed/banned alcohol,the reason was/is you are protecting us from Covid 19 because it's extremely increasing everyday yet since schools re-opened teacher's and learner's have added to the  increasingly number #pleaseprotectus",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283258138876170240
"CSUN, do the right thing and protect your students! What are you waiting for?????? Other Universities are allowing their students to have the option to take classes on line... WHY CAN’T YOU??? @csunorthridge #CSUN;#COVID19;",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237531719059701761
I support online #school for my children as that is the new normal in the current turbulent times. Don’t try to ruin schools and education,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287316982610591744
"Closing schools isn't a bad idea considering that majority of rush hour comes from students commuting to class. And the TTC is so congested because of Uoft, Ryerson, and York students. It's dumb tol wait until #COVID19 infects a student before taking action
#UofT",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237518306392698881
"OMG! I heard that only FOUR schools closed in my state because of coronavirus! :O

I hope it's not gonna spread.... I'm so terrified, and also tomorrow I have college &gt;~&lt;",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237499800322531331
My children rarely go out - if they catch Coronavirus it will be from school and I will not be happy if I’m honest - my middle boy has asthma so I am worried for him :tired_face:,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237645583462150144
Every school district should be asking their governors and the mayors and their school boards to give them the facts not opinions on opening the schools did the children. The facts do not back up the hysteria. Children will suffer..,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283233091239043074
Friendly reminder that reopening schools is essentially biological warfare against BIPOC children.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283896022364590081
#cyrilramaphosa close schools or open Parliament. .,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1286363979183423489
1/ I’ve got a solution. Why don’t then school districts just give us our summer vacation early. We could end school mid March and resume school in mid June if #coronavirus is contained. The 2019-2020 school year could be finished during what would have been...,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237518993344229378
"Hey @realDonaldTrump and @GOP, to have safe schools, you must mandate masks and close non-essential businesses. No one NEEDS a tattoo right now.",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283838370322558978
"@donwinslow I'm 67 and I babysit my grandson, who is autistic.  He will never be able to keep a mask on for 7 hours a day.  I know his parents agree.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283860059714396160
"Today our school released their “return to learn” plan. The plan is fine, however recent FB postings of school sanctioned activities with no masks &amp; no social distancing makes me pause. I will make whatever sacrifices are necessary for my children to learn from home",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283832017881202689
"@GaydosKTAR Trump has cancelled the RNC Convention in Jacksonville, FL due to concerns about #covid19. 

Gov. Doucey extended the closure of Bars, Theaters, Gyms n Pools

But they wants us to send our children to school. That makes alot of sense :man_facepalming::man_facepalming::man_facepalming:",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286439238255296513
"@GEEPENNIN They brag about being the “pro-life” party yet are doing nothing to protect our children in their own schools, whether it be from this pandemic or from school shootings - their hypocrisy knows no bounds....",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283859669417521152
okay but it’s abit worrying when hertfordshire has the most coronavirus cases than anywhere in the UK and that’s where you go to college PLEASE,support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237493123271581697
"Parents that want the schools to reopen no matter what are monsters that don’t give a flying fuck about their kids’ well-being, sacrificing their own litter only to make a moronical political statement. #SchoolReopening",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283968798371053569
@Acosta So I guess trumpedo administration is abolishing science in schools. Cuz what it’s the point to teach children science if adults (not all of them but the stupid ones) don’t believe in it. Anyway my daughter is NOT going to face to face school this fall.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283849816951357441
"If schools don't open funding should go to the parents!?!?

1) They are open, it's virtual
2) Where is the excess capacity for these kids if they leave their current school?

This is as smart as arm the teachers. @EricTrump level smart.

#SchoolReopening",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286828823372279818
I am sick to my stomach over the thought that there are districts informing #teachers to update their wills and having both children and teachers sign waivers over dying. We are not at a point of safety to open schools properly.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283439266257928193
"@Joe22143142 @DPACSheffield @amandadewinter @PTE_Campaign @Rachel_deSouza @lehain ...and of course of the 60 schools that have had cases so far, we have no idea how many of these will progress to hospital or death. Our children are being used as guinea pigs.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277449145045966854
"We would all feel very different about schools reopening if we had a goverment that:
-Was trustworthy
-Had best interest of children as only motivation 
-Based on Science 
-provided necessary resources to ALL schools
-had a National plan 

None of these is true",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283905438870671360
@NBCLA Im scared to go to school #LAUSD needs to stop being money greedy they aren’t thinking of those kids who have low immune system and who can easily catch the #coronavirus and spread it,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238333904584491009
If online study is there then parents should pay the fees to the schools ..schools are doing their best in this situation also...,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287350418402508802
"If I'm wrong about schools reopening, all that happens is my son does distance learning for another semester or two. If DeVos is wrong, people die. I'll say it again.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283816255338745857
Trump said it in his interview with CBS. He wants to open up schools so more people can go back to work to improve the economy.  Then said they don’t want to do it because it will help me.  Sorry nobody is going to sacrifice my grandchildren.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283821619367104518
"@Rosie I am a registered nurse. With over 15 years experience in pediatric and vaccines. Do not under any circumstances send your children to school. Do not do it. It will be a catastrophe, disease will spread, bringing COVID-19 virus into your homes and family. #",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284492828979101696
@realDonaldTrump The RNC is moving Trump Convention to outdoor space because of COVID but R’s want kids in schools!  #Covidiots #TrumpFailedAmerica #TrumpLiesPeopleDie,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283902752897335297
"How about maga teachers and maga students go back to public schools first, joined by 3rd party voters, ""sitting this election out"" and ""writing a name in"" voters. After one month, we'll reassess in person classroom instruction. Until then, it's online for our kids!",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283877805453750272
"we gotta go back to school, i bet once they start pushing kids back to school, there will be a massive increase in cases. Kinda sad how they still don’t realize we are in the middle of a pandemic where cases are still rising erryday. #SchoolReopening",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286342667912261632
"My game on Sunday has been cancelled consisting of 22 players, yet my college of 4,000 people is still open. Makes sense. #Covid_19 #CoronaVirus",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238508123754762240
@NorahODonnell @CDCgov @BojorquezCBS This is extremely Frightening news especially with a high number of schools mandating “in-person” school AND the government basically discrediting CDC!!! :flushed: Not to mention all of the current civil unrest!!! :flushed::flushed: #PublicHlthDisaster,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286073452600975360
"Dear #lausd If I keep my kid home from middle school to keep her safe from #coronavirus #COVID19 it SHOULD NOT count against her as an absence. Please alert families that this’ll be allowed. NOW IS THE TIME TO SAVE LIVES, not when the virus shows up in school",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1235670512677740545
"All I can say is...you better have an ARMY of substitute teachers standing by!! And cafeteria staff...and bus drivers...and janitorial staff. Because having teachers out for weeks at a time is HUGE!!

#TrumpVirus",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283908486942920704
"Any education lawyers out there? 

If a teacher or a child dies of #COVID19 CAUGHT AT SCHOOL can the government be sued, given every other damn country has cancelled schools?  Surely there’s a duty of care there?",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1240877877026934784
"@FordThefordster @DannyAShea @vankapro @Jay_V_F_45 My granddaughter lives with me yr 11 HAS to go to school! @DanielAndrewsMP don't you know so many grandparents are bringing up their homeless grandchildren, some with no government assistance! She's been doing very well with homeschooling.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283150705704894466
"News station: ""What will parents do if schools don't re-open this fall?""

Me: ""Survive.""

#COVID19 #pandemic #schoolsreopening",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287598479309787136
"Spare tie? Never heard of her, I've dedicated this whole week to refreshing the news page waiting for the schools to close down or for Boris Johnson to get the Corona Virus",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1239259302919053319
"@joshi_speaks @zoneanthony @anubha1812 For underprivileged government is offering free education, take for one year and when the situation changes shift back to private schools. Also can talk to school and ask for more instalments for payment of fees. Every school is ready to offer monthly instalment",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287372803885301762
Shut down schools and continuepaying teachers . You pay people for making children so why not somebody who did not choose to put their life on hold ?,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283287498681192448
Public schools will start out with remote learning at the beginning of the school year here in North Texas.  Private schools have not made the same announcement.  So my kid will not be saturated in neither COVID nor smug privilege while learning this year.,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285646010476355584
"Trump doesn’t care about the 135,000 Americans that have died on his watch. His cronies have been released from prison due to the coronavirus. Do you really think he cares about our children?",support,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283819865208434688
"@HoarseWisperer Laura Ingraham has 3 school-age children: Maria, 15, Michael, 12, &amp; Nikolai, 10. Ingraham has not told anyone if her kids will be staying home. (Ingraham works at home due to coronavirus.)

Don’t you want to know her plans for her own children?
#GOPkids #NotMyKid",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287042781219880961
"@WHRapidResponse @WHRapidResponse @PressSec  Let's talk about: ""Completely...misleading."" 48 CHILDREN IN STUDY! Study: 3/14-4/10/20 (1 MO). 2019-2020 Influenza Season (6 MO). Their finding w/limitations: limit testing &amp; end of follow-up 15 children still in hospitals. #ScienceMatters",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283897883629101057
"Dear Trump, DeVos and all #MAGA pushing to reopen schools before it is safe,

If are Federal government had taken this pandemic seriously and acted accordingly it would be safe to reopen schools this fall. But they didn't, so it's not.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283815923074256898
"-thats the end of it. I'm not risking my grandparents lives over your own greedy needs. you're supposed to keep us SAFE, not put us out in HARM. we are not your puppets for you to throw around and pick up whenever you need something. KEEP SCHOOLS CLOSED.",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284320950159278082
Lowkey the only way I’m progressing in education is if they close schools so...who tryna catch it:grin: #coronavirus,support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237635432638304262
"@PTI_News The Schools n colleges should be closed pan India,  for at least a fortnight owing to the threat of coronavirus. Else We would be putting a lot lives under threat. Do not want an Italy like response #COVID19india",support,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1238340402458980352
