Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@Tesco Can we start a poll.

Who thinks it's OK that we should be forced by law to wear anything such as a mask ?

#Masks",face_masks,AGAINST,_,_,1284533326360064007
"@mmmhotbreakfast Of course you are you fucking dickheads. Do you want your friends and family to spend a month in icu with a tube down their throat before they die?
Its not even up for debate! Wear a fucking mask!",face_masks,FAVOR,_,_,1287867020852129792
@LivePDDave1 @BibleBeltDarlin I don't believe mask wearing leftists will start washing their hands.,face_masks,AGAINST,_,_,1284532075543044100
"@davidfrum United we stand, divided... Why can't this country get it - in more ways than one!

#WearAMask",face_masks,FAVOR,_,_,1287866996835512320
"@Jackson_Carlaw Shops are deserted because if this mask bollocks. 

There are 4 cases of CV19 in Fife. There are 367,000 people in Fife. That’s an infection rate of 0.001%. Or around 1 in 100,000

Businesses going slowly bust on an urban myth and YOU ARE NOT SPEAKING UP FOR THEM.",face_masks,AGAINST,_,_,1284530351424110592
@samstein The people who'll scream the loudest if/when baseball gets shut down are the very same who believe their rights are being impinged upon when asked to wear a mask and/or socially distance themselves from others. Craziest self-righteousness I've ever witnessed!,face_masks,FAVOR,_,_,1287862609018884096
"@99freemind I thought of doing that too! Cut some vent holes in the top tho. 

I'd do it only I'm PTSD panic attack, I have yet to wear a mask! 

AND I'M STILL ALIVE",face_masks,AGAINST,_,_,1284528593150685184
"@ASlavitt Using Trump logic, if they did not test Marlins' players, then there wouldn't be 14 cases, right? 
#TrumpVirus",face_masks,FAVOR,_,_,1287861921216069633
"@murraypark1968 @davidicke This is just the beginning, their conditioning us to wear them only in stores right now. But later after a year or two they will change that for rule. We're losing our freedoms soon will have to pay for the air we breath. #wearebeingplayed #plandemic",face_masks,AGAINST,_,_,1284526250434924544
"There’s so many people not covering their nose with their face masks

Is it really that difficult",face_masks,FAVOR,_,_,1287860059532341252
"@MazurikL @LaylaAlisha11 @realDonaldTrump DO IT, NOW!",face_masks,AGAINST,_,_,1284523669947990017
@russdiamond When we have a vaccine and it’s widely distributed and we can monitor a decline in cases and eventually get to a point where there are no new cases? Idk maybe then :man_shrugging_light_skin_tone::man_facepalming_light_skin_tone::man_shrugging_light_skin_tone: #idiot #loser #abuser #liar,face_masks,FAVOR,_,_,1287858590338949120
"@MayorofLondon Ffs stop trying to normalise it. Mask wearing is abnormal antisocial behaviour. You are wearing a moist, soiled face nappy, touching and fiddling with it. Then smearing germs over things you touch. It's much more hygenic with",face_masks,AGAINST,_,_,1284523149464403968
"@Tesco A couple of your staff at Chalfont, going about with mask adorning neck. One member of staff talking to customer who was not wearing mask, both blocking aisle. Shortly after a guard asked a woman to wear a mask,with his on his neck. #dangerous #hypocritical",face_masks,FAVOR,_,_,1287857381955850242
@ianpaynesport The police confirm that mask will come under civil law not criminal law.,face_masks,AGAINST,_,_,1284522283042775042
"For people throwing a fit about wearing a mask: I played tennis in a mask Friday morning, yeah it was hard but not as difficult as I anticipated.",face_masks,FAVOR,_,_,1287857086471254018
"@realAlexBaumann @SharalynMitche1 Every person who’s job requires them to wear a mask before they can return to work should put on their little mask, go to work, work about an hour, pass out on the floor, &amp; sue the company for endangering your life. With thousands of people passing out they would stop!",face_masks,AGAINST,_,_,1284522026192035840
"If you are an American who believes wearing a mask :mask: goes against your rights, I am here to remind y’all of the unalienable rights: LIFE, liberty and the pursuit of happiness. Wearing a DAMN MASK insures that we ALL have access to the RIGHT of LIFE. #COVID19",face_masks,FAVOR,_,_,1287857311961292805
"@realDonaldTrump has ball's, @BorisJohnson has none when it comes to masks....",face_masks,AGAINST,_,_,1284519949617246208
"People tell me I bet you’re cute under that mask, like my mask doesn’t already enhance my cuteness or something :nail_polish_medium-light_skin_tone:",face_masks,FAVOR,_,_,1287856925460189184
"@SirradN @BusyDrT You are seriously joking aren't you. In a major shopping centre of 400 businesses where Apple is the outlier? Do you ""really think"" that's going to make a difference, when there has only been 1 reported case in Queensland in the last week out of 5110000? #masksdontwork",face_masks,AGAINST,_,_,1284519459764355072
I have tested positive for being pissed off at the unmasked avengers. #Covid_19 #COVIDIOTS,face_masks,FAVOR,_,_,1287855176662089729
It makes me so sad to see kids wearing masks.,face_masks,AGAINST,_,_,1284518138957246465
"@Reuters Yep people in the Central Valley, esp. #KernCounty acting like babies and #covidiots Many businesses refusing to close",face_masks,FAVOR,_,_,1287852440578973696
"OMG!  My husband was going thru' TV channels. QVC was selling #masks!  So disgusted, such of feeling of defeat and despair...:cry:#wakeupamerica #Trump2020 #backthebadge #backtheblue #WalkAwayFromDemocrats",face_masks,AGAINST,_,_,1284517597468385282
Do you know what's worse than wearing a mask? Getting coronavirus,face_masks,FAVOR,_,_,1287850470845939712
"@NBSaphierMD is a fraud, spouting the stupid ""we know masks work"" nonsense. Doctors that ignore the studies that say cloth masks are USELESS to get on TV should lose their license.

@teamCavuto",face_masks,AGAINST,_,_,1284513931902562304
By the time this is all over with and we don’t have to wear masks anymore I’m gonna end up looking like dumbo,face_masks,FAVOR,_,_,1287850634251657216
@RepGosar @SenMcSallyAZ How about just open the damn state and country up completely and get rid of these stupid worthless mask requirements. Just get govt out of our way. How many people are getting sick and dying from Legionaries disease from wearing a mask and being counted as wuhanflu?,face_masks,AGAINST,_,_,1284512074303811586
"if the child next to me can wear a mask for 3+ hours, stfu and wear one into the grocery store karen",face_masks,FAVOR,_,_,1287849849149198337
@NateSilver538 It’s a scam pulled off by the govt and fake news. The new world order plandemic needs to end.,face_masks,AGAINST,_,_,1284510726909034498
"Too many people still refuse to wear a face mask, and call this a fake crisis.

When they get infected, tape them to a fake hospital, for fake medical care, and let a fake insurance provider help pay the bill, if they make it.

#COVIDー19",face_masks,FAVOR,_,_,1287849153842892802
"Another reason for NOT shopping at @HomeDepot  mandating ""customers"" wear masks starting 22 Jul. #NoMaskMandates",face_masks,AGAINST,_,_,1284506929679802374
"These anti mask people need to be fined $2000 not $200 and under NO Circumstances can they get out of paying that fine
with excuses of - no money , no job , on the dole etc etc 
MAKE THEM PAY. #COVIDIOTS #CovidVic #COVID19Vic #COVIDIOT #COVID__19 #Victoria",face_masks,FAVOR,_,_,1287849073349767169
"@shafer_soc I hate to point it out to you but, being a “good citizen” does not mean wearing a mask.
If wearing a mask makes you feel “safe“ and by all means, wear it. But you freely wearing it and then forcing me to wear it only makes you a #Marxist and a #dictator.",face_masks,AGAINST,_,_,1284506384634085376
"@GovInslee Went to Costco, Lowes and Safeway this past weekend in WA. Saw 100% mask compliance except one guy who was doing the “mask under the nose” silliness.

I was so proud! We can do this WA! #MaskUpWA",face_masks,FAVOR,_,_,1287848944194658305
"@ProfKarolSikora We have been lied to from the start. Incalculable damage to  health and economy,driven by political agitators posing as scientists. Masks in shops is just the start. Say no the Karens.",face_masks,AGAINST,_,_,1284506166844952586
"What exactly qualifies as a “valid medical reason” for not wearing a mask??  
(Genuine question) 
#coronavirus",face_masks,FAVOR,_,_,1287847022658064384
Went to a big @tesco today. I'd say 95% of the customers were mask free. So it is clear that 95% of people no not want to wear a mask as they don't believe in them or they would be wearing them now. Will be very interesting to see what the percentage is on the 24th...,face_masks,AGAINST,_,_,1284505907540484098
"@Charlemagne0814 @senatemajldr Do you go into stores without shoes? Of course not.

Wearing a mask is the exact same thing. Its actually patriotic to wear one because you are saving our country.",face_masks,FAVOR,_,_,1287845336908783623
"@Toastmmaster @99freemind I think we should print, laminate this, and hang it around our neck.",face_masks,AGAINST,_,_,1284505354940841984
"@eastcoastnscan @ezralevant You think I enjoy being unemployed and stuck at home? You don't think I want things to go back to normal too, you colossal selfish asshole? If we all wore masks and practiced social distancing we could crush this Virus in 6 weeks",face_masks,FAVOR,_,_,1287844402107301888
"@BorisJohnson Out and about and everyone is as normal. Its great. The fear has gone because your lies have been exposed. 

Also, the mask mandate will fail too. :grin:",face_masks,AGAINST,_,_,1284503558482735105
"A lot of customers in the shop today wearing masks that didn't cover their nose, just their mouths. 
So basically like putting a condom on your testicles.",face_masks,FAVOR,_,_,1287844355009585152
"Slavery has never been more noticeable than it is presently. 
I'm at Costco and there are so many masks, so many dumb people. 
I got so many jealous stares because I am Not wearing one.",face_masks,AGAINST,_,_,1284502046360711168
Today a guy on the train I was on took his mask OFF to COUGH. :neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face::neutral_face:,face_masks,FAVOR,_,_,1287844343240437760
"@lewis_goodall @FactsReason Luckily most of us have more common sense than to strap a germ trap to our face, given they have no ability to stop a virus and which, in any event, is of very little danger to vast majority.
Please stop littering by losing masks...not environmentally friendly",face_masks,AGAINST,_,_,1284502177457876992
walked outside for 10 min and a guy without a mask sneezed on me as he passed by on a citi bike :unamused:,face_masks,FAVOR,_,_,1287843357830545416
"@shifty_dave @NeilClark66 I know you don't get it now. But you will. Maybe when they make you wear a mask in your own home. Or maybe when you can't go into shops without the untested, unproven, never before used vaccine. They're not masks. They're muzzles for the masses #wakeup",face_masks,AGAINST,_,_,1284501431207309313
"No mask no service, it’s simple, plus we don’t want to smell your bad breath",face_masks,FAVOR,_,_,1287842935862489088
"For those of you who are weary of arguing with Karens about Dr Fauci’s Muzzel, try this: “Better to live in raucous victory than quiet subjugation”",face_masks,AGAINST,_,_,1284498466945863682
"My 7 year old nephew can wear a mask properly and not touch it for the 20 mins while we are shopping. 
You grown ass adults can wear it for 20 mins (or less) while shopping. 
Stop being so selfish.",face_masks,FAVOR,_,_,1287842970553782274
"@DanielJHannan I think the statistics are simply wrong. On a visit to Bradford on Avon, one of our favourite towns, this am number of people wearing masks (muzzles) = 0. This out of hundreds of folk seen around town",face_masks,AGAINST,_,_,1284497607625244684
@BremainInSpain Stuff the health of the poor shop workers &amp; forget the fact the shop will then need additional time with no customers to clear the air &amp; possibly disinfect where #COVIDIOTS like #annwiddecombe have breathed/contaminated surfaces.,face_masks,FAVOR,_,_,1287842313448955905
"@DVATW OK, I'll stick with the first instruction - I'll stay at home.

No mask for me and under no circumstances whatsoever will I have the vaccine (if it's ever developed).",face_masks,AGAINST,_,_,1284496795498930177
"@slim_reaper2k @GavinNewsom Are your parents siblings? :face_with_rolling_eyes::unamused: 
Fact check: No, more testing isn't the reason US COVID-19 case numbers are getting worse
Do some research &amp; listen to Docs, scientists &amp; evidence based data. Not reality TV actors :woman_facepalming_medium_skin_tone: Jeesh!
#COVIDIOTS",face_masks,FAVOR,_,_,1287841866751160320
@js100js100 In other words: masks are needed in shops so people shop more. This is going to backfire spectatuly @MattHancock.,face_masks,AGAINST,_,_,1284495861469319168
"I do not understand everyone wearing their masks below their noses? It's like they still want to be sweaty and uncomfortable with none of the benefits. That's weird, y'all. Wear your damn mask AND wear it properly.",face_masks,FAVOR,_,_,1287841632428142592
"@redblsk @epuujee @StuHirstInfoSec He's taken seriously because he can see the narrative of maskers using the snippets of ""data and science"" to reinforce your draconion fears, but when the data shatters your narrative you ignore, like a shill.",face_masks,AGAINST,_,_,1284495081995751425
"@Dr_Mike_Reid 45 said to wear a mask, it’s patriot. #donaldtrump",face_masks,FAVOR,_,_,1287840299075555328
"As a vaccine draws closer, just keep in mind a vaccine helps protect the vaccinated, but they can still spread whatever they're vaccinated for. Fauci and @BillGates will try to trick us into thinking we are doing society a disservice by not getting it. @The_Real_Kurt",face_masks,AGAINST,_,_,1284493453532057600
"So people are complaining about #PlanetFitness requiring masks, saying you can't workout in them. So the last two workouts I've done were a fluke? :woman_shrugging_selector:Shut up and",face_masks,FAVOR,_,_,1287840336459509766
@jsolomonReports Just like #NaziGermany. No wonder #tattoos were allowed in #phase1 reopening of the #communistLockdown of #America. Get ready for #forcedVaccines next. #Scamdemic #Plandemic,face_masks,AGAINST,_,_,1284491832404201472
@JohnJHarwood I have a feeling opening schools is not going to go well. :face_with_rolling_eyes:#TrumpDeathToll149K #TrumpVirus #GOPDeathCult,face_masks,FAVOR,_,_,1287838362653646850
@10DowningStreet Masks don't work Government is inflating numbers to spread fear.,face_masks,AGAINST,_,_,1284487396885749762
@TeamGivingCom Wear my mask.,face_masks,FAVOR,_,_,1287837757725843456
"@drdavidsamadi I don't like our President @realDonaldTrump  
looking weak and stupid. It's bad enough we are being lied to and jerked around with this bullshit covid hoax.",face_masks,AGAINST,_,_,1284485616059789313
I always feel the urge to nod encouragingly to other mask-wearers but I do understand it’s not the done thing,face_masks,FAVOR,_,_,1287836876221616130
"@mk_manifesto @NeilClark66 I know....brilliant.....lets get a hashtag on it #maskists 
I like some of the other mask related ones too #NoMasks #NoMaskMandates &amp;",face_masks,AGAINST,_,_,1284486063059345417
@atDavidHoffman @Walgreens I respectfully suggest that you never keep silent about masks. You may not sway them or shame them but it still needs to be said.,face_masks,FAVOR,_,_,1287836651067244545
"Sweden didn't have covid mask mandates (or lock downs), @HomeDepot @Lowes @Publix @PublixHelps @Walmart @Target @DollarTree @CVS @Disney @WaltDisneyWorld @DisneyParks &amp; they're leading the world.

We don't need mask mandates here.

#NoMaskMandates

#MasksDontWork",face_masks,AGAINST,_,_,1284482899325181952
@KlimateKommiss1 @VictoriaPolice Actually look at the footage the vast majority had masks on. You might be thinking of the righties anti 5g Bill Gates March the week before who had no protection on. Pot Kettle,face_masks,FAVOR,_,_,1287836138456014848
"@Jackied15846926 @simondolan @asda My Mum does'nt have to wear a mask as she's exempt, but the Government, MSM and NHS have done that much scaremongering she won't go anywhere now without one. It's absolutely disgusting. No way i'll be wearing one.",face_masks,AGAINST,_,_,1284480947845582850
So far more Americans have died from #COVID  than those lost in WW1&amp;2 combined. And my brother still won't wear a fucking mask.,face_masks,FAVOR,_,_,1287835991332528128
"@ClimateMalware @KarenKFolques @99freemind Break a leg, brave one.  Oh...wait...don't.  They refuse to treat folks in Ontario hospitals if they won't wear a mask.
#MasksareforSheep  #NoMaskMandates",face_masks,AGAINST,_,_,1284474078489976833
"Three times in 4 mins, Trump has said that ""other countries are having a tremendously difficult time with the China virus""

 Because the US has handled it beautifully. 

Five percent of the global population and 27 percent of global deaths. 

#coronavirus",face_masks,FAVOR,_,_,1287836440517320704
@PunishDem1776 I walked in yesterday no mask.  They asked if i wanted one i said no and kept walking.  They didn't stop me.,face_masks,AGAINST,_,_,1284470040352481281
I just had to ban and block a ton of people on @Facebook for harassing me for selling masks on @redbubble. :face_with_rolling_eyes:,face_masks,FAVOR,_,_,1287835260864983040
@rjfutness @DeAnna4Congress There are plenty of studies that have found masks are ineffective against COVID-19.  Why are there so many people like you who support being manipulated and controlled!!  I wish all who oppose this absurdity would stand up like this woman!!,face_masks,AGAINST,_,_,1284469176959225856
"@devonthefox @noahbyerley_ @seagypsy1957 @charliekirk11 Agreed. I'm in FL where that shit is surging with no end in sight! It's not a hoax, and has affected family, friends, and as a business owner staff and clients.",face_masks,FAVOR,_,_,1287833357083193344
@kleankar1 @DeAnna4Congress If you feel safe with a mask why then should someone without one be a danger to your health? Do you have a brain? It is logical.Isn't it? If you want to put one because you feel that the mask somehow is shielding you from the virus then go for it. I think it differently.,face_masks,AGAINST,_,_,1284467733325807616
@GovMLG Major League Baseball can't control the virus in their organization even with 24-48 hr test turnaround. We are not going to brick and mortar schools this year.,face_masks,FAVOR,_,_,1287833525891153921
"A simple little exercise for you. Take a handful of BB’s and stand at a chain link fence. Now throw the BB’s at the fence as hard as you can. Let me know how many the fence blocks. Now replace fence with mask, BB’s with CV, and throwing with coughing. You’re welcome.",face_masks,AGAINST,_,_,1284467271256211456
@IvankaTrump Let's talk about what's gone in in your own family... Until then STFU and stay in your lane #TrumpHatesWomen #TrumpVirus,face_masks,FAVOR,_,_,1287832482071617537
@GregAbbott_TX Governor Abbott please lift the mask mandate. I thought you were a Republican but you're acting like a Democrat.  Masks do more harm than good. I'm not the only Texan who thinks this mandate goes against our rights. #Trump2020,face_masks,AGAINST,_,_,1284467255246491648
"Started BTS shopping for my classroom. So far I have 12 cans of Clorox wipes, 2 economy hand sanitizers, 4 cans of Lysol, 15 cloth masks, a box of disposable masks, 1
face shield, 2 boxes of pencils and 3 bags of pens. #seemslegit #strangetimes #WTF #StayHome",face_masks,FAVOR,_,_,1287832583880024064
@EAddicion @GovernorBullock Been talking about this amazing Gov. Crazy how the #CoronaHoax is only alarming in Dem run states...:thinking_face::thinking_face::thinking_face::face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,face_masks,AGAINST,_,_,1284465747125661697
"@TheRickWilson @YNB I had a joke about people who don’t believe in masks, but it didn’t wear well.",face_masks,FAVOR,_,_,1287831914074615808
Who knew all it took was a pandemic to get Karen and Brad to listen to Future,face_masks,AGAINST,_,_,1284463501734481920
"@TrumpWarRoom @realDonaldTrump @ErinMPerrine So ridiculous
Ur backing a ""man"" lacking the backbone to attend a funeral honoring some who gave for this country &amp; others his whole life
Like the infected NSA Dir, POTUS continues to refuse to wear a mask at times when he can spread #COVIDー19",face_masks,FAVOR,_,_,1287832704273100800
@expressionessd1 @NeilClark66 I truly hope I meet you because I will laugh my head off as you ring 999 to report me for not wearing a mask :joy::joy::joy::joy::joy::joy::joy::joy::clown_face::clown_face::clown_face:,face_masks,AGAINST,_,_,1284462300754313216
"@CBCNews @nicireland_news I had an individual stare down my children and then roll his eyes at me because we were wearing masks picking up our Starbucks. As if I was putting them in danger. Actually I’m protecting you, you a-hole!",face_masks,FAVOR,_,_,1287832040667144193
No asthma sufferer would ever wear any kind of mask.,face_masks,AGAINST,_,_,1284462031974936576
Explain where in the Bible it says you can be careless with other’s lives.  Explain how 5G can create living biology.  Meanwhile Fitbit(healthdata)+ancestrydotcom(DNA)+iPhone(yourfinancials)=it’s over.  Hope finding out grandad sold shoes was worth it.  #covid19,face_masks,FAVOR,_,_,1287831601439744000
"My mom asked me if I wear my mask outside..walking down the street..by myself. No, I said. Makes no sense. She does. “They” said you should. Fear is powerful.",face_masks,AGAINST,_,_,1284461249535676416
"Also, just in case someone think it means I’m now running around mask-free you’re Very very wrong! A negative COVID test does Not equal a negative risk! Masks on in public, anyplace required and when you can’t be at least 6’ apart. #negativecovidtest",face_masks,FAVOR,_,_,1287829784916037634
@MayorofLondon Are you suggesting you're not like everyone else @MayorofLondon (only one not wearing a mask) and that the restrictions you apply to others don't apply to yourself?,face_masks,AGAINST,_,_,1284458630625067008
"@conciousness777 Not so much, masks work 2 ways. They block outgoing &amp; incoming pathogens

Medical n95-PPE worn properly do both, other types do the former far better than the latter

Outgoing or source infection is what's effective in public so:

Your mask protects me &amp; vis-versa",face_masks,FAVOR,_,_,1287828294382104581
"I asked my well read driving trainer ""why you don't wear mask?"" 

He said “Those who would give up essential Liberty, to purchase a little temporary Safety, deserve neither Liberty nor Safety.” - Benjamin Franklin

#democracy",face_masks,AGAINST,_,_,1284456499167629312
"If Texas suspends all liquor sales until we get Covid under control people would get their shit together much faster. Alcohol sales went up by over 50% when quarantine started, put Texas in timeout for being stupid!",face_masks,FAVOR,_,_,1287827246837882880
"@cam_sf @lrdgaino @tonto_1964 @NeilClark66 Those who realise that masks are not needed in healthy people with no symptoms are not selfish they are realists with an understanding of risk, intelligence to question what is going on&amp;the confidence to express their discontent at this completely unnecessary measure!!",face_masks,AGAINST,_,_,1284454115045711872
"@MichaelRapaport @USMCSSDD I’m so over stupidity. Cases rising and the unnecessary deaths!! To the arrogant people who won’t wear a mask, this is your fault NOW!! Don’t get mad about shut downs...you chose this by not wearing a mask &amp; spreading #Covid_19 Shut up and do the right thing.",face_masks,FAVOR,_,_,1287824151239987200
"@Michaelrountre7 Awesome,  #StrangerInTheTribe ... you are a great American!:flag_for_United_States::flag_for_United_States:#MAGA",face_masks,AGAINST,_,_,1284453731325616129
If Front line works can wear a mask and sometimes multiple ones for 12 plus hours. Then so can you.,face_masks,FAVOR,_,_,1287822670000787457
"@EMouthy @KeishaBottoms #MaskMandates ARE unconstitutional! These #BlueCity power wielders are not concerned with health and safety, only winning against @realDonaldTrump. #CovidHoax",face_masks,AGAINST,_,_,1284453094143729665
"All shop assistants should be able to turn away people who don't have a mask or a genuine reason to not be wearing one. Asked a guy at work today if he had one + he replied ""nah, we're all gonna die someday"". The level of stupid and selfish has reached new heights.",face_masks,FAVOR,_,_,1287822285173334017
@johncardillo More people are creating problems reusing dirty face coverings over and over. Solution: stop wearing petri cloths on your faces. The constant inhaling of questionable material fibers laced with chemicals as well as various germs on the material is truly concerning.,face_masks,AGAINST,_,_,1284452805151989760
"Why do some people shake head when they see I am using a face mask in my daily walk? Facemask helps to protect people, my family, and myself! #facemasks",face_masks,FAVOR,_,_,1287821219891310592
"A woman in Waitrose this morning stood about 2 inches away from me and coughed repeatedly into her mask, so let's hope the expert view that while masks can't stop viruses getting in they can mysteriously stop them getting out is right..",face_masks,AGAINST,_,_,1284452759723483136
"Perks of a mask: you can eat salt and vinegar chips and no one else can smell your breath. Cons of a mask: you can REALLY smell it. Either way,",face_masks,FAVOR,_,_,1287821374812303363
"If you are spending time in close proximity maskless at social gatherings, good for you. If you then go out in public with one on &amp; mask shame others for not, you’re an asshole &amp; hypocrite. #NoMasks #StopTheMadness #COVID1984 #Muzzles",face_masks,AGAINST,_,_,1284451278387634176
@drwhisky1 @SaadOmer3 @EckerleIsabella That doesn’t happen. Early in the pandemic many experts said not to wear masks because supplies were low and #healthcare workers needed them. We also knew so little about #COVID19 then that it wasn’t clear how contagious it was. We know more now.,face_masks,FAVOR,_,_,1287817746370134016
@simondolan @asda I’m up for testing the system!,face_masks,AGAINST,_,_,1284450678665089025
Reality tv personality and well known Tory #AnnWiddecombe trending on Twitter. Apparently she's opposed to people saving lives by wearing a mask... Silly person...Hey Ann...some advice for you...,face_masks,FAVOR,_,_,1287817717039403011
The only protection you're getting from wearing a mask is the protection you're giving the government for their policies,face_masks,AGAINST,_,_,1284448964876607488
"Hey Karen

Bake me a fucking cake &amp; you can go in a private business without a mask!

Until you make me the biggest fucking rainbow cake, zip it &amp;",face_masks,FAVOR,_,_,1287817692360011777
"@Wokeman8 It started when people were informing on their neighbours for going outside more than once a day &amp; shaming them for seeing loved ones. Now they've moved to mask shaming, the Good people vs the Evil Others in their minds :rage:",face_masks,AGAINST,_,_,1284448888968097792
"I was reading about the new #Corona virus symptoms, it seems only thumb itching isn't the #COVID symptoms.",face_masks,FAVOR,_,_,1287818342976360449
"I went to Bosworth Water Park yesterday. Glorious summer day, absolutely packed with sunbathers, people playing in the lakes and children playing in the park, interacting with each other. No social distancing in sight, not a single mask. It. Was. Glorious. 
#NoNewNormal",face_masks,AGAINST,_,_,1284445340989620224
"For someone not following me to have found my tweet and object to it, they must have been fanboying over Ann Widdecombe while refusing to wear a mask.

That's a lovely image, isn't it?",face_masks,FAVOR,_,_,1287817187919630338
"@NeilClark66 Brexiteers/#NoMasks - Independent 'mindset'
Remainers/Pro Masks - Groupthink 

#JustGeneralising",face_masks,AGAINST,_,_,1284444481270489088
":mask: :mountain_railway: :man_running_selector::hot_face:

My new endurance sport: 

Sprinting to catch a train while wearing a mask...",face_masks,FAVOR,_,_,1287816941835554822
"Say NO to masks
Say NO to social conditioning
Say NO to forced isolation
Say NO to tracking apps
Say NO to mandatory vaccination
Say NO to chip implants

We can win this war through individual acts of defiance. Stand your ground.

#coronavirus #plandemic #kbf #id2020",face_masks,AGAINST,_,_,1284443491943305216
"You can have your no mask shopping hour, when we can have a 2nd referendum Ann Widdecombe.

Until then, get over it",face_masks,FAVOR,_,_,1287816069206417410
"I still can't believe we are in this mess because of 0.3% death rate. The chances of surviving Covid19 is 99.7%! Your chances of dying in a car accident is still higher yet schools are closed, economy is tanked&amp;you need to wear a mask!
#ReOpenOurSchools #ReopenAmerica",face_masks,AGAINST,_,_,1284443121338720256
"Mask it, or Open Casket.",face_masks,FAVOR,_,_,1287815795540557824
"I was in a large hospital yesterday. 

No hand sanitiser at entrance. 

The Admins/Porters weren't wearing masks.

Half the nurses were wearing masks. 

None of the Consultants were wearing masks. 

The CEO wasn't wearing a mask. 

I saw 3 patients. 
 
@Jimcorrsays",face_masks,AGAINST,_,_,1284439334494535680
"•Republicans: I won’t wear a mask! It’s not my right to wear one!

•Republicans months later:

Wait, maybe it’s time to wear a mask.

Y’all waited until the situation got significantly WORST to wear one when people been trying to tell you previously.

#COVID",face_masks,FAVOR,_,_,1287815788431319041
@GregAbbott_TX do you agree with @SenFeinstein about masks? Are you trying to be a Democrat who has close ties with #CCPChina or did you just lose your mind?,face_masks,AGAINST,_,_,1284437140332478464
Is COVID-19 over? I can only assume by the amount of people not wearing masks anymore that there's been some announcement that I've missed. #coronavirus,face_masks,FAVOR,_,_,1287814965861261313
"@ksfitz77 @simondolan Chessington is not essential, if people want to wear a mask fine; but if people are going demanding others should wear masks for their safety, they really should stay at home",face_masks,AGAINST,_,_,1284436978294030336
"@WordPound @Amy_Siskind Ha, his level 1 mask isn’t fooling anyone.. he’s as racist as they come. #MerrickGarland...Breaking 200 year rules to suit himself. In spite of himself... he’s the worst thing to happen to Americans along with..",face_masks,FAVOR,_,_,1287814663653056512
"@LegCajun @9NEWSNANCY @SidneyPowell1 @DGPurser @Walmart @kroger @Costco They do know and when #FireFauci was asked to conduct a peer review study on the effectiveness of wearing a mask for Coronavirus he refused, so what does that tell you? #sheepwearmask #TheMoreYouKnow #DigitalSoldiers",face_masks,AGAINST,_,_,1284436078510911488
instead of the negatives lets look at the positive... wearing a mask now gives us another way to express our personality through accessories,face_masks,FAVOR,_,_,1287814618987954176
@TorontoStar Can we remind ourselves those who are wearing masks are doing it to protect those who CANNOT. Can we stop then vilifying those unable to. #thanksforprotectingme by wearing your mask! #COVID__19 #MaskUp #MaskMoaners #WearADamnMask,face_masks,AGAINST,_,_,1284435445284208640
How many politicians need to catch covid before ppl will start wearing a goddamn mask? #mondaythoughts #COVIDIOTS,face_masks,FAVOR,_,_,1287813700171300866
"@RhetoricStop @9NEWSNANCY @DGPurser @Walmart @kroger @Costco Yeah, and while you cannot explain how the very same doctors and nurses who are trained NOT to expose themselves to pathogens still manage to catch Coronavirus while wearing said mask and taking precautions. Kinda blows a hole in the wear a mask to stop the spread theory",face_masks,AGAINST,_,_,1284432681296691200
"Hey @UPS, why were neither of the two drivers in the truck wearing masks when delivering packages in the KCMO metro?",face_masks,FAVOR,_,_,1287813417257099266
@Brixton_Ben26 One wonders whether Covidiots who refuse to wear a mask are actually insane or just out of touch with normal people. Personally when I go on a bus or go shopping I feel an affinity with other mask wearers while avoiding like the plague anyone who is not wearing a mask,face_masks,AGAINST,_,_,1284431823263674370
"Ok. Who's gonna be the first person to start a wave of shirtless/shoeless shoppers to protest the fucking disgusting ""you can't make masks mandatory"" bullshit running rampant in our country? #masks #CoverYourFace #coveryourfreakinface",face_masks,FAVOR,_,_,1287813314626695168
"@Thomas1774Paine It is his right to not wear a fucking mask.  
Maybe the narcs with the cameras tattling on grown ups who make their own choices should grow the fuck up and MYOB! 
Go Ted!",face_masks,AGAINST,_,_,1284430703560658944
"Absolutely baffled by people in @Tesco Extra in Gorton. 90% of people wearing masks either round their necks or not covering their nose, the other 10% not even wearing one in the store. I appreciate they may be understaffed but it should be better enforced surely?",face_masks,FAVOR,_,_,1287812202108526595
"Make no mistake. If we acquiesce on the mandatory wearing of face masks in shops it won’t be the end of it. The Maskists will then press for the mandatory wearing of masks in all public places, indoors and out. This is already happening in Spain. Be warned.",face_masks,AGAINST,_,_,1284423337729568768
@tribelaw And by then we'll be close to 200k people dying of this hideous virus because of Trump and his failure to lead the country in this crisis. It didn't have to be like this. #TrumpVirus,face_masks,FAVOR,_,_,1287811472324796417
"@MattHancock @imperialcollege We can't even trust you to record the number of deaths correctly, never mind trust you with a vaccine",face_masks,AGAINST,_,_,1284423248160206848
I don’t care where you are or how careful you say you’ve been - if you show up without a mask you’re putting me and my elderly parents at risk.,face_masks,FAVOR,_,_,1287809525303713792
